Suppl. Table 4. Mouse circRNA summary
chr,start,end,strand: coordinates in mm10 annotation
Annotation: NTO: intergenic; CTO: complete transcript overlap; AS: antisense; ITO: incomplete transcript overlap; ncRNA: non-coding RNA; INTRONIC: intronic; CDS,5UTR,3UTR: overlaps coding sequence, 5'UTR or 3'UTR; ANNOTATED: splice sites are annotated; ALT_DONOR, ALT_ACCEPTOR: not annotated splice donor or acceptor site
nExons: number of exons
length: predicted length
rawCounts: raw counts of backsplice-spanning reads in all samples in the same order as the preceding column names
allSHAM,allTAC: detected in all SHAM_mock or all TAC_mock with >=3 reads
rnoCircIndex, hsaCircIndex: index of rat,human homolog, if found
Normalized sample counts are given as backsplice-spanning reads per million uniquely aligned unspliced reads (RPM)


chr	start	end	strand	index	GeneSymbol	Annotation	nExons	length	transcripts	SHAM1_mock	SHAM2_mock	SHAM3_mock	TAC1_mock	TAC2_mock	SHAM1_RNaseR	SHAM2_RNaseR	SHAM3_RNaseR	TAC1_RNaseR	TAC2_RNaseR	rawCounts	allSHAM	allTAC	log2AvgRNaseEnrichment	rnoCircIndex	hsaCircIndex
chr11	59055377	59061107	-	mmuCirc_001407	Obscn	CTO:ANNOTATED:CDS	3	792	NM_001171512:NM_199152	0.575726420562213	0.9216023278446	0.407262263661775	0.230752958248117	0.400989079663899	1.21179112061694	2.31365107435706	1.91296730946656	1.75021385425532	1.31892626213	32;54;22;12;22;37;79;58;44;46	1	1	1.8047730234058		
chr11	59055377	59061687	-	mmuCirc_001408	Obscn	CTO:ANNOTATED:CDS	4	1056	NM_001171512:NM_199152	0.467777716706798	0.9386690376195	0.259166895057493	0.365358850559519	0.346308750618822	1.01528445240879	2.07935729467533	1.35226999462291	1.31266039069149	1.20423702194478	26;55;14;19;19;31;71;41;33;42	1	1	1.60894491985646		
chr11	59055961	59061107	-	mmuCirc_001409	Obscn	CTO:ANNOTATED:CDS	2	528	NM_001171512:NM_199152	0.43179481542166	1.1093361353685	0.629405316568197	0.249982371435461	0.656163948540926	1.57205334566522	3.39725980538504	1.74805633451255	1.19332762790135	1.80635553291717	24;65;34;13;36;48;116;53;30;63	1	1	1.69220837416834		
chr11	59055961	59061687	-	mmuCirc_001410	Obscn	CTO:ANNOTATED:CDS	3	792	NM_001171512:NM_199152	0.503760617991936	1.1264028451434	0.573869553341592	0.269211784622804	0.346308750618822	1.04803556377681	2.66509174387965	1.08841243469649	0.994439689917794	1.2902539520837	28;66;31;14;19;32;91;33;25;45	1	1	1.36106271029598		
chr11	59060844	59061107	-	mmuCirc_001411	Obscn	CTO:ANNOTATED:CDS	1	264	NM_001171512:NM_199152	0	0.0170667097749	0	0	0	0	0.0292867224602159	0.0989465849724082	0	0	0;1;0;0;0;0;1;3;0;0	0	0	1.49165846615745		
chr11	59061424	59061687	-	mmuCirc_001412	Obscn	CTO:ANNOTATED:CDS	1	264	NM_001171512:NM_199152	0.341837562208814	0.6997351007709	0.314702658284099	0.288441197810147	0.437442632360617	0.655022227360508	1.58148301285166	0.923501459742477	0.795551751934235	0.688135441111304	19;41;17;15;24;20;54;28;20;24	1	1	1.11636471744569		
chr11	59103275	59124796	-	mmuCirc_001413	Obscn	CTO:ANNOTATED:CDS	7	1932	NM_001171512:NM_199152	0	0	0	0	0	0	0	0	0	0.143361550231522	0;0;0;0;0;0;0;0;0;5	0	0	3.02999655684204		
chr11	59112519	59124796	-	mmuCirc_001414	Obscn	CTO:ANNOTATED:CDS	4	1104	NM_001171512:NM_199152	0	0	0	0	0.0364535526967181	0.0655022227360508	0.117146889840864	0	0.0397775875967117	0.172033860277826	0;0;0;0;2;2;4;0;1;6	0	0	2.05486025957158		
chr11	59115659	59128338	-	mmuCirc_001415	Obscn	CTO:ANNOTATED:CDS	4	1104	NM_001171512:NM_199152	0	0.0341334195498	0.0555357632266056	0.0384588263746862	0.0729071053934362	0.0655022227360508	0.146433612301079	0.329821949908027	0.119332762790135	0.573446200926087	0;2;3;2;4;2;5;10;3;20	0	0	1.97120090680595		
chr11	59124521	59129845	-	mmuCirc_001416	Obscn	CTO:ANNOTATED:CDS	3	828	NM_001171512:NM_199152	0	0.0341334195498	0.0555357632266056	0	0	0	0.0878601673806477	0	0.0397775875967117	0.0286723100463043	0;2;3;0;0;0;3;0;1;1	0	0	0.485029201762272		
chr11	59764380	59771702	+	mmuCirc_001417	Mprip	CTO:ANNOTATED:CDS	7	882	NM_012027:NM_201245	0	0	0	0	0	0	0	0	0.119332762790135	0	0;0;0;0;0;0;0;0;3;0	0	0	2.80046262890159		
chr11	60258856	60270467	-	mmuCirc_001418	Tom1l2	CTO:ANNOTATED:CDS	4	561	NM_001039092:NM_153080:NM_001039093	0	0	0.0370238421510704	0	0	0	0.0585734449204318	0.0329821949908028	0.159110350386847	0	0;0;2;0;0;0;2;1;4;0	0	0	1.67692032825904	rnoCirc_001630	hsaCirc_006423
chr11	60258856	60275002	-	mmuCirc_001419	Tom1l2	CTO:ANNOTATED:CDS	5	640	NM_001039092:NM_153080:NM_001039093	0.0539743519277075	0	0.0370238421510704	0.0384588263746862	0.018226776348359	0.556768893256432	0.527161004283886	0.59367950983445	0.636441401547388	0.430084650694565	3;0;2;2;1;17;18;18;16;15	0	0	3.64227048963681	rnoCirc_001631	
chr11	60258856	60280283	-	mmuCirc_001420	Tom1l2	CTO:ANNOTATED:CDS	6	725	NM_001039092:NM_153080:NM_001039093	0.0179914506425692	0	0.0370238421510704	0	0	0.0655022227360508	0.263580502141943	0.0659643899816055	0.278443113176982	0.0573446200926087	1;0;2;0;0;2;9;2;7;2	0	0	2.28776649508152	rnoCirc_001632	hsaCirc_006424
chr11	60270318	60275002	-	mmuCirc_001421	Tom1l2	CTO:ANNOTATED:CDS	2	229	NM_001039092:NM_153080:NM_001039093	0.0719658025702766	0.0341334195498	0.0740476843021408	0.0384588263746862	0.127587434438513	1.04803556377681	0.937175118726908	1.41823438460452	2.26732249301257	0.344067720555652	4;2;4;2;7;32;32;43;57;12	0	0	3.64188089406239	rnoCirc_001634	
chr11	60270318	60280283	-	mmuCirc_001422	Tom1l2	CTO:ANNOTATED:CDS	3	314	NM_001039092:NM_153080:NM_001039093	0	0	0.0185119210755352	0.0384588263746862	0.0729071053934362	0.196506668208152	0.0292867224602159	0.230875364935619	0.159110350386847	0.20070617032413	0;0;1;2;4;6;1;7;4;7	0	0	2.06095089531461		
chr11	60706193	60706355	+	mmuCirc_001423	Llgl1	CTO:ANNOTATED:CDS	1	163	NM_001159404:NM_001159405:NM_008502	0	0	0	0	0	0.0655022227360508	0	0	0.278443113176982	0	0;0;0;0;0;2;0;0;7;0	0	0	2.99767299139985		
chr11	60706193	60706573	+	mmuCirc_001424	Llgl1	CTO:ANNOTATED:CDS	2	299	NM_001159404:NM_001159405:NM_008502	0	0	0	0	0	0.0655022227360508	0.0585734449204318	0.0989465849724082	0.198887937983559	0	0;0;0;0;0;2;2;3;5;0	0	0	2.52359155916457		
chr11	60706193	60707113	+	mmuCirc_001425	Llgl1	CTO:ANNOTATED:CDS	4	509	NM_001159404:NM_001159405:NM_008502	0	0.0170667097749	0	0	0	0.131004445472102	0.0292867224602159	0	0.0795551751934235	0.0286723100463043	0;1;0;0;0;4;1;0;2;1	0	0	1.73154791620095		
chr11	60747866	60749589	-	mmuCirc_001426	Top3a	CTO:ANNOTATED:CDS	4	596	NM_009410	0	0	0	0	0.018226776348359	0.0982533341040761	0.117146889840864	0.164910974954014	0.357998288370406	0	0;0;0;0;1;3;4;5;9;0	0	0	2.37118843181706		
chr11	61519487	61523193	-	mmuCirc_001427	Epn2	CTO:ALT_DONOR:CDS	4	689	NM_001252188:NM_001252189:NM_010148	0	0.0341334195498	0	0.0192294131873431	0	0	0.146433612301079	0.0659643899816055	0.159110350386847	0.0573446200926087	0;2;0;1;0;0;5;2;4;2	0	0	1.96655913710455		
chr11	61519487	61535383	-	mmuCirc_001428	Epn2	CTO:ALT_DONOR:CDS	8	1124	NM_001252188:NM_001252189:NM_010148	0.0179914506425692	0.0170667097749	0.0185119210755352	0.0961470659367156	0.0364535526967181	0.0655022227360508	0.146433612301079	0.197893169944816	0.278443113176982	0.286723100463044	1;1;1;5;2;2;5;6;7;10	0	0	1.92811715238868		
chr11	61532518	61535383	-	mmuCirc_001429	Epn2	CTO:ANNOTATED:CDS	4	435	NM_001252188:NM_001252189:NM_010148	0.125940154497984	0.0170667097749	0.148095368604282	0.153835305498745	0.127587434438513	0.655022227360508	0.585734449204318	1.1543768246781	1.59110350386847	0.745480061203913	7;1;8;8;7;20;20;35;40;26	0	1	2.92632844054801	rnoCirc_001641	
chr11	61532518	61546911	-	mmuCirc_001430	Epn2	CTO:ANNOTATED:CDS:5UTR	6	1368	NM_001252188:NM_001252189:NM_010148	0.0179914506425692	0	0.0185119210755352	0.0384588263746862	0	0	0	0.0989465849724082	0.119332762790135	0.0573446200926087	1;0;1;2;0;0;0;3;3;2	0	0	0.976401191028588		
chr11	61877307	61909946	-	mmuCirc_001431	Akap10	CTO:ANNOTATED:CDS	10	1106	NM_019921	0	0	0	0	0	0	0	0	0.119332762790135	0.114689240185217	0;0;0;0;0;0;0;0;3;4	0	0	2.77601266386677		
chr11	61886700	61900446	-	mmuCirc_001432	Akap10	CTO:ANNOTATED:CDS	5	649	NM_019921	0	0	0	0	0	0	0.0585734449204318	0.0659643899816055	0.159110350386847	0.0286723100463043	0;0;0;0;0;0;2;2;4;1	0	0	2.13091475668734	rnoCirc_001649	
chr11	61886700	61904859	-	mmuCirc_001433	Akap10	CTO:ANNOTATED:CDS	7	858	NM_019921	0	0	0	0	0	0.0982533341040761	0.0292867224602159	0	0	0.086016930138913	0;0;0;0;0;3;1;0;0;3	0	0	2.09041025568615		
chr11	61886700	61909946	-	mmuCirc_001434	Akap10	CTO:ANNOTATED:CDS	8	957	NM_019921	0.0539743519277075	0	0.0185119210755352	0.0192294131873431	0.0729071053934362	0.491266670520381	0.117146889840864	0.395786339889633	0.596663813950676	0.315395410509348	3;0;1;1;4;15;4;12;15;11	0	0	2.96511458516377	rnoCirc_001650	hsaCirc_006444
chr11	61890238	61909946	-	mmuCirc_001435	Akap10	CTO:ANNOTATED:CDS	7	874	NM_019921	0	0	0	0	0	0.131004445472102	0	0	0.0397775875967117	0.0286723100463043	0;0;0;0;0;4;0;0;1;1	0	0	1.92640834722479		
chr11	61893380	61900446	-	mmuCirc_001436	Akap10	CTO:ANNOTATED:CDS	3	456	NM_019921	0	0	0	0	0	0.0655022227360508	0.0585734449204318	0.197893169944816	0.0397775875967117	0	0;0;0;0;0;2;2;6;1;0	0	0	2.2737893713208	rnoCirc_001653	
chr11	61893380	61909946	-	mmuCirc_001437	Akap10	CTO:ANNOTATED:CDS	6	764	NM_019921	0	0	0	0	0	0.0327511113680254	0	0.164910974954014	0.159110350386847	0	0;0;0;0;0;1;0;5;4;0	0	0	2.59024574790521	rnoCirc_001654	hsaCirc_006446
chr11	61903907	61909946	-	mmuCirc_001438	Akap10	CTO:ANNOTATED:CDS	3	308	NM_019921	0	0	0	0.0192294131873431	0	0.0655022227360508	0	0.0989465849724082	0	0	0;0;0;1;0;2;0;3;0;0	0	0	1.23208937223137		
chr11	61909848	61916266	-	mmuCirc_001439	Akap10	CTO:ANNOTATED:CDS	3	840	NM_019921	0	0	0	0	0.0364535526967181	0.131004445472102	0.0878601673806477	0.230875364935619	0.0795551751934235	0.143361550231522	0;0;0;0;2;4;3;7;2;5	0	0	2.56898735817104	rnoCirc_001658	hsaCirc_006451
chr11	61909848	61922829	-	mmuCirc_001440	Akap10	CTO:ANNOTATED:CDS	4	888	NM_019921	0	0	0	0	0	0.131004445472102	0.0585734449204318	0.131928779963211	0.198887937983559	0.086016930138913	0;0;0;0;0;4;2;4;5;3	0	0	2.73484550585617	rnoCirc_001659	
chr11	61915024	61922829	-	mmuCirc_001441	Akap10	CTO:ANNOTATED:CDS	3	789	NM_019921	0.0179914506425692	0	0	0.0192294131873431	0.018226776348359	0.0327511113680254	0.0878601673806477	0.164910974954014	0.198887937983559	0.086016930138913	1;0;0;1;1;1;3;5;5;3	0	0	2.01303998598126		
chr11	62029253	62043075	+	mmuCirc_001442	Specc1	CTO:ANNOTATED:CDS:5UTR	2	303	NM_001281818	0	0	0	0.0769176527493725	0.0364535526967181	0.0327511113680254	0.0292867224602159	0.0659643899816055	0.0397775875967117	0.086016930138913	0;0;0;4;2;1;1;2;1;3	0	0	1.00322865950007		
chr11	62146306	62161910	+	mmuCirc_001443	Specc1	CTO:ANNOTATED:CDS	5	586	NM_001281818:NM_001029936	0	0	0	0.0384588263746862	0.0364535526967181	0.0655022227360508	0.0292867224602159	0.131928779963211	0.596663813950676	0.114689240185217	0;0;0;2;2;2;1;4;15;4	0	0	2.19519479930016	rnoCirc_001663	hsaCirc_006455
chr11	62283597	62292218	+	mmuCirc_001444	Ttc19	CTO:ANNOTATED:CDS	5	364	NM_028360:NM_029704	0.179914506425692	0.0170667097749	0.129583447528746	0.0769176527493725	0.127587434438513	0.917031118304711	0.702881339045181	0.923501459742477	1.43199315348162	0.659463131065	10;1;7;4;7;28;24;28;36;23	0	1	3.05586152812306	rnoCirc_001667	hsaCirc_006411
chr11	62283597	62315944	+	mmuCirc_001445	Ttc19	CTO:ALT_DONOR:CDS:3UTR	8	2614	NM_028360:NM_029704	0	0	0	0	0	0	0	0.0329821949908028	0.119332762790135	0.0286723100463043	0;0;0;0;0;0;0;1;3;1	0	0	1.82969049710276		
chr11	62338859	62345318	-	mmuCirc_001446	Ncor1	CTO:ANNOTATED:CDS	5	1128	NM_001252313:NM_011308	0	0	0	0	0.0546803290450771	0	0.0292867224602159	0	0.119332762790135	0.0286723100463043	0;0;0;0;3;0;1;0;3;1	0	0	1.16134487959944		
chr11	62340408	62345318	-	mmuCirc_001447	Ncor1	CTO:ANNOTATED:CDS	4	918	NM_001252313:NM_011308	0.0539743519277075	0	0.0740476843021408	0.0384588263746862	0	0.0982533341040761	0.175720334761295	0.164910974954014	0.397775875967117	0.114689240185217	3;0;4;2;0;3;6;5;10;4	0	0	2.10633423954559		
chr11	62342997	62345318	-	mmuCirc_001448	Ncor1	CTO:ANNOTATED:CDS	3	696	NM_001252313:NM_011308	0	0	0.0185119210755352	0	0	0.0982533341040761	0.0878601673806477	0.0989465849724082	0.0397775875967117	0	0;0;1;0;0;3;3;3;1;0	0	0	2.0503601901217		
chr11	62351378	62354688	-	mmuCirc_001449	Ncor1	CTO:ANNOTATED:CDS	4	490	NM_001252313:NM_011308	0	0	0.0185119210755352	0	0	0.0655022227360508	0	0.0989465849724082	0	0.0286723100463043	0;0;1;0;0;2;0;3;0;1	0	0	1.6686666765594	rnoCirc_001671	
chr11	62376635	62378654	-	mmuCirc_001450	Ncor1	CTO:ANNOTATED:CDS	2	285	NM_001252313:NM_011308	0	0	0	0	0.018226776348359	0	0.0292867224602159	0.0989465849724082	0.119332762790135	0.0573446200926087	0;0;0;0;1;0;1;3;3;2	0	0	1.92265525568114		
chr11	62383161	62391033	-	mmuCirc_001451	Ncor1	CTO:ANNOTATED:CDS	4	497	NM_001252313:NM_011308	0	0	0	0	0.018226776348359	0	0.0292867224602159	0	0	0.086016930138913	0;0;0;0;1;0;1;0;0;3	0	0	1.38641913427127		
chr11	62384718	62391033	-	mmuCirc_001452	Ncor1	CTO:ANNOTATED:CDS	3	282	NM_001252313:NM_011308	0	0.0170667097749	0.0185119210755352	0.0192294131873431	0.018226776348359	0.0655022227360508	0	0.164910974954014	0.159110350386847	0.086016930138913	0;1;1;1;1;2;0;5;4;3	0	0	1.42635439942254	rnoCirc_001675	
chr11	62398265	62401267	-	mmuCirc_001453	Ncor1	CTO:ANNOTATED:CDS	2	240	NM_001252313:NM_011308	0.0359829012851383	0	0	0	0.018226776348359	0.0655022227360508	0	0.0659643899816055	0.278443113176982	0.0286723100463043	2;0;0;0;1;2;0;2;7;1	0	0	1.74065414784965		
chr11	62410820	62433699	-	mmuCirc_001454	Ncor1	CTO:ANNOTATED:CDS	4	627	NM_001252313:NM_011308:NM_177229	0.0179914506425692	0.0170667097749	0	0.0576882395620293	0	0.229257779576178	0.175720334761295	0.230875364935619	0.397775875967117	0.258050790416739	1;1;0;3;0;7;6;7;10;9	0	0	2.99752520385996		
chr11	62419598	62423067	-	mmuCirc_001455	Ncor1	CTO:ANNOTATED:CDS	2	376	NM_001252313:NM_011308:NM_177229	0	0	0	0	0	0	0.0878601673806477	0.0659643899816055	0.159110350386847	0	0;0;0;0;0;0;3;2;4;0	0	0	2.56586874560135	rnoCirc_001677	
chr11	62419598	62433699	-	mmuCirc_001456	Ncor1	CTO:ANNOTATED:CDS	3	513	NM_001252313:NM_011308:NM_177229	0	0	0.0370238421510704	0.0192294131873431	0	0.0327511113680254	0	0.0659643899816055	0.119332762790135	0.0286723100463043	0;0;2;1;0;1;0;2;3;1	0	0	1.27575088053989		
chr11	62419598	62438515	-	mmuCirc_001457	Ncor1	CTO:ANNOTATED:CDS:5UTR	4	691	NM_001252313:NM_011308:NM_177229	0.0179914506425692	0	0	0.0384588263746862	0	0.0655022227360508	0	0.131928779963211	0.0795551751934235	0	1;0;0;2;0;2;0;4;2;0	0	0	1.62122861810789		
chr11	62433563	62438515	-	mmuCirc_001458	Ncor1	CTO:ANNOTATED:CDS:5UTR	2	315	NM_001252313:NM_011308:NM_177229	0	0	0	0	0.0364535526967181	0.0982533341040761	0	0.230875364935619	0.278443113176982	0.172033860277826	0;0;0;0;2;3;0;7;7;6	0	0	2.96957908854764	rnoCirc_001678	
chr11	65021941	65041510	-	mmuCirc_001459	Arhgap44	CTO:ANNOTATED:CDS	9	941	NM_001099288:NM_175003	0	0	0	0	0	0	0.0585734449204318	0.131928779963211	0.0397775875967117	0.114689240185217	0;0;0;0;0;0;2;4;1;4	0	0	2.30763311768239		
chr11	65195068	65196394	-	mmuCirc_001460	Myocd	CTO:ANNOTATED:CDS	2	447	NM_145136:NM_146386	0.0539743519277075	0	0.0555357632266056	0.153835305498745	0.109360658090154	0.524017781888406	0.205007057221511	0.72560828979766	0.715996576740811	0.401412340648261	3;0;3;8;6;16;7;22;18;14	0	1	2.69189056052151		hsaCirc_006408
chr11	65195068	65233184	-	mmuCirc_001461	Myocd	CTO:ANNOTATED:CDS	8	1097	NM_145136:NM_146386	0	0	0	0.0192294131873431	0	0.0655022227360508	0.0292867224602159	0.131928779963211	0.0397775875967117	0	0;0;0;1;0;2;1;4;1;0	0	0	1.73253829335722	rnoCirc_001682	
chr11	65195510	65195780	+	mmuCirc_001462	Myocd	AS:CTO	1	271	NM_145136:NM_146386	0	0	0	0	0	0	0.263580502141943	0.0329821949908028	0	0	0;0;0;0;0;0;9;1;0;0	0	0	2.61559702553754		
chr11	65204259	65223789	-	mmuCirc_001463	Myocd	CTO:ANNOTATED:CDS	4	458	NM_145136:NM_146386	0.0179914506425692	0.0170667097749	0	0	0	0	0.117146889840864	0	0.0795551751934235	0	1;1;0;0;0;0;4;0;2;0	0	0	1.09244915141744	rnoCirc_001683	
chr11	65204259	65233184	-	mmuCirc_001464	Myocd	CTO:ANNOTATED:CDS	5	524	NM_145136:NM_146386	0.0179914506425692	0	0	0	0	0.0655022227360508	0.117146889840864	0.131928779963211	0.0397775875967117	0	1;0;0;0;0;2;4;4;1;0	0	0	2.11321627081537	rnoCirc_001684	
chr11	65218529	65223789	-	mmuCirc_001465	Myocd	CTO:ANNOTATED:CDS	3	294	NM_145136:NM_146386	0.0719658025702766	0	0.0740476843021408	0.153835305498745	0.0364535526967181	1.08078667514484	0.761454783965613	1.55016316456773	2.58554319378626	0.917513921481739	4;0;4;8;2;33;26;47;65;32	0	0	4.17805146700112	rnoCirc_001686	
chr11	65218529	65233184	-	mmuCirc_001466	Myocd	CTO:ANNOTATED:CDS	4	360	NM_145136:NM_146386	0.593717871204782	0.2389339368486	0.407262263661775	0.519194156058264	0.510349737754053	6.25546227129285	2.54794485403878	8.83922825753514	10.0637296619681	3.61271106583435	33;14;22;27;28;191;87;268;253;126	1	1	3.60782621007562	rnoCirc_001688	hsaCirc_006406
chr11	65222032	65233184	-	mmuCirc_001467	Myocd	CTO:ANNOTATED:CDS	3	198	NM_145136:NM_146386	0.0179914506425692	0	0.0555357632266056	0.0192294131873431	0.018226776348359	0.556768893256432	0.439300836903238	0.461750729871238	1.03421727751451	0.401412340648261	1;0;3;1;1;17;15;14;26;14	0	0	3.86586780643522	rnoCirc_001691	
chr11	65548789	65557142	-	mmuCirc_001468		NTO	1	8354		0	0	0	0	0.018226776348359	0.0982533341040761	0	0	0.0397775875967117	0	0;0;0;0;1;3;0;0;1;0	0	0	1.06961002941756		
chr11	65555029	65557142	-	mmuCirc_001469		NTO	1	2114		0.0539743519277075	0.0170667097749	0	0	0	0.229257779576178	0.0292867224602159	0.0989465849724082	0.0397775875967117	0	3;1;0;0;0;7;1;3;1;0	0	0	1.57886577110299		
chr11	65555029	65561874	-	mmuCirc_001470		NTO	1	6846		0	0	0.0185119210755352	0	0	0.0982533341040761	0	0.0329821949908028	0	0	0;0;1;0;0;3;0;1;0;0	0	0	1.51200573950254		
chr11	65706984	65712297	-	mmuCirc_001471	Map2k4	CTO:ANNOTATED:CDS	3	300	NM_009157	0	0	0	0	0.018226776348359	0.0982533341040761	0	0.0329821949908028	0.0795551751934235	0.0286723100463043	0;0;0;0;1;3;0;1;2;1	0	0	1.65833264702037		
chr11	65706984	65719603	-	mmuCirc_001472	Map2k4	CTO:ANNOTATED:CDS	4	420	NM_009157	0	0	0.0185119210755352	0	0.018226776348359	0.0327511113680254	0.0292867224602159	0.0989465849724082	0.0795551751934235	0	0;0;1;0;1;1;1;3;2;0	0	0	1.14165003230985	rnoCirc_001697	hsaCirc_006404
chr11	65706984	65735366	-	mmuCirc_001473	Map2k4	CTO:ANNOTATED:CDS	5	595	NM_009157	0	0	0	0.0384588263746862	0	0	0.0292867224602159	0.0659643899816055	0.119332762790135	0	0;0;0;2;0;0;1;2;3;0	0	0	1.55265998944307	rnoCirc_001698	
chr11	65756269	65775765	-	mmuCirc_001474	Map2k4	CTO:ALT_ACCEPTOR:CDS	1	19497	NM_009157	0.0179914506425692	0	0	0	0	0.131004445472102	0.0292867224602159	0	0.0397775875967117	0	1;0;0;0;0;4;1;0;1;0	0	0	1.62388267970685		
chr11	67053772	67056607	+	mmuCirc_001475	Sco1	CTO:ALT_ACCEPTOR:CDS	3	385	NM_001040026	0	0	0	0	0	0	0	0	0.119332762790135	0.0286723100463043	0;0;0;0;0;0;0;0;3;1	0	0	2.04178193859134		
chr11	68011315	68020998	+	mmuCirc_001476	Stx8	CTO:ANNOTATED:CDS	2	218	NM_018768	0	0	0.0370238421510704	0.0384588263746862	0	0.131004445472102	0	0.164910974954014	0.23866552558027	0	0;0;2;2;0;4;0;5;6;0	0	0	2.25310261168581	rnoCirc_001702	hsaCirc_006397
chr11	68543598	68545915	+	mmuCirc_001477	Pik3r6	CTO:ANNOTATED:CDS	4	369	NM_001004435:NM_001081566	0	0	0	0	0	0.0655022227360508	0.0585734449204318	0	0	0.086016930138913	0;0;0;0;0;2;2;0;0;3	0	0	2.15874216850793		
chr11	68836150	68845424	-	mmuCirc_001478	Ndel1	CTO:ANNOTATED:CDS:5UTR	5	712	NM_023668	0	0	0	0.0192294131873431	0	0.0655022227360508	0	0.197893169944816	0.0795551751934235	0	0;0;0;1;0;2;0;6;2;0	0	0	2.29502385111053		
chr11	69001733	69009448	-	mmuCirc_001479	Pfas	ITO:ALT_ACCEPTOR:CDS:5UTR	1	7716	NM_001159519	0	0	0	0	0	0	0	0.0989465849724082	0.0397775875967117	0.0286723100463043	0;0;0;0;0;0;0;3;1;1	0	0	1.8116492904069		
chr11	69105390	69105623	+	mmuCirc_001480	Per1	CTO:ANNOTATED:CDS	1	234	NM_011065:NM_001159367	0	0	0	0	0	0.131004445472102	0	0	0	0	0;0;0;0;0;4;0;0;0;0	0	0	2.91651911706123		
chr11	69649728	69651723	+	mmuCirc_001481	Fxr2	CTO:ANNOTATED:CDS	5	825	NM_011814	0.107948703855415	0.1024002586494	0.0555357632266056	0.0576882395620293	0.109360658090154	0.524017781888406	0.410014114443022	0.758590484788463	0.994439689917794	0.745480061203913	6;6;3;3;6;16;14;23;25;26	1	1	2.70766151387398		
chr11	69943207	69943342	+	mmuCirc_001482	Slc2a4	AS:CTO	1	136	NM_009204	0.0539743519277075	0	0	0.0192294131873431	0	0	0	0.0329821949908028	0	0	3;0;0;1;0;0;0;1;0;0	0	0	-0.484484431090377		
chr11	70014631	70015195	-	mmuCirc_001483	Acadvl	CTO:ANNOTATED:CDS	3	218	NM_017366	0	0	0	0	0	0.0327511113680254	0.0585734449204318	0	0.119332762790135	0	0;0;0;0;0;1;2;0;3;0	0	0	2.05790197742693		
chr11	70134119	70166816	+	mmuCirc_001484	Mgl2:Clec10a	ITO:ANNOTATED	1	32698	NM_145137:NM_001204252:NM_010796	0.251880308995968	0.0170667097749	0.259166895057493	0.0961470659367156	0.200494539831949	0.196506668208152	0.0878601673806477	0.131928779963211	0.198887937983559	0.20070617032413	14;1;14;5;11;6;3;4;5;7	0	1	0.250059420020317		
chr11	70136251	70169530	+	mmuCirc_001485	Mgl2:Clec10a	ITO:ANNOTATED	1	33280	NM_145137:NM_001204252:NM_010796	0.161923055783122	0.1194669684243	0.148095368604282	0.365358850559519	0.236948092528668	0.393013336416305	0.0878601673806477	0.197893169944816	0.0795551751934235	0.229378480370435	9;7;8;19;13;12;3;6;2;8	1	1	-0.161866918753227		
chr11	70136670	70170077	+	mmuCirc_001486	Mgl2:Clec10a	ITO:ANNOTATED	1	33408	NM_145137:NM_001204252:NM_010796	0.305854660923676	0.1877338075239	0.666429158719268	0.153835305498745	0.218721316180309	0.294760002312228	0.146433612301079	0.296839754917225	0.437553463563829	0.315395410509348	17;11;36;8;12;9;5;9;11;11	1	1	0.0803263359547073		
chr11	70405627	70406321	-	mmuCirc_001487	Pelp1	CTO:ANNOTATED:CDS	2	171	NM_029231	0	0.0170667097749	0	0	0	0	0	0	0.119332762790135	0	0;1;0;0;0;0;0;0;3;0	0	0	0.955169284416142		
chr11	70542584	70543095	+	mmuCirc_001488	Pld2	CTO:ANNOTATED:CDS	3	305	NM_008876	0.0179914506425692	0.0170667097749	0	0	0.018226776348359	0	0.117146889840864	0.0329821949908028	0.119332762790135	0.0573446200926087	1;1;0;0;1;0;4;1;3;2	0	0	1.23690775699282		
chr11	70874746	70884968	+	mmuCirc_001489	Rabep1	CTO:ANNOTATED:CDS:5UTR	2	333	NM_001291141:NM_001291142:NM_001291143:NM_019400	0.341837562208814	0.0853335488745	0.388750342586239	0.749947114306382	0.291628421573745	3.20960891406649	2.66509174387965	4.38663193377677	5.52908467594293	2.6665248343063	19;5;21;39;16;98;91;133;139;93	1	1	3.44350508402446		hsaCirc_006371
chr11	70874746	70887171	+	mmuCirc_001490	Rabep1	CTO:ANNOTATED:CDS:5UTR	3	494	NM_001291141:NM_001291142:NM_001291143:NM_019400	0.0899572532128458	0.0341334195498	0.092559605377676	0.0384588263746862	0.127587434438513	0.85152889556866	0.64430789412475	0.989465849724082	1.3524379782882	1.03220316166696	5;2;5;2;7;26;22;30;34;36	0	0	3.43112902897502	rnoCirc_001737	
chr11	70874746	70893688	+	mmuCirc_001491	Rabep1	CTO:ANNOTATED:CDS:5UTR	4	614	NM_001291141:NM_001291142:NM_001291143:NM_019400	0.0179914506425692	0	0	0	0	0.458515559152355	0.439300836903238	0.395786339889633	0.159110350386847	0.286723100463044	1;0;0;0;0;14;15;12;4;10	0	0	3.9311197637052	rnoCirc_001738	
